SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls,saleYear,saleMonth,saleDay,saleDayOfWeek,saleDayOfYear
1146799,77000,1010175,4702,121,3,2004,3367,High,544J,544,J,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,3 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2006,12,18,0,352
1140393,62500,16869,3857,121,3,1991,6181,Low,966F,966,F,,,Medium,Wheel Loader - 200.0 to 225.0 Horsepower,Alabama,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2006,12,18,0,352
1170920,87000,1047762,23752,121,3,2002,7082,High,PC300LC7L,PC300,LC,7,L,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Oklahoma,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2007,1,11,3,11
1160159,12500,1052935,7261,121,3,1000,0,,920,920,,,,,Wheel Loader - 90.0 to 100.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,17.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2007,1,11,3,11
1166433,63000,1015145,460,121,3,2000,10694,High,PC300LC6,PC300,,LC,6,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2007,1,11,3,11
1144750,8000,1007225,12522,121,3,2001,2098,Low,TB016,TB016,,,,Mini,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Michigan,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,16 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2007,1,11,3,11
1171025,43000,1060750,15088,121,3,1997,3881,Low,EX300LC3C,EX300,,LC,3C,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Virginia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"10' 6""",None or Unspecified,None or Unspecified,Double,,,,,,2007,1,11,3,11
1167554,31000,1031759,1990,121,3,1997,8212,Medium,EX270LC,EX270,,,LC,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Virginia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,"10' 2""",Manual,None or Unspecified,Double,,,,,,2007,1,11,3,11
1149947,49500,1068166,11819,121,3,2002,5835,Medium,65TM-2,65,TM,-2,,,Wheel Loader - 120.0 to 135.0 Horsepower,Virginia,WL,Wheel Loader,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Manual,,,,,,,,,,,,,Standard,Conventional,2007,1,11,3,11
1171552,45000,1020867,15089,121,3,2000,8134,High,EX300LC5,EX300,,LC,5,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Virginia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2007,1,11,3,11
1143054,10500,1063461,12524,121,3,2001,2343,Low,TB135,TB135,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Michigan,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2007,1,11,3,11
1162190,41000,632021,1158,121,3,1997,10687,Medium,320BL,320,B,,L,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Alaska,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,Hydraulic,None or Unspecified,Triple,,,,,,2007,1,11,3,11
1162191,43000,1031109,4736,121,3,2000,10582,High,624H,624,H,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2007,1,11,3,11
1155787,31500,1019395,3263,121,3,1996,0,,921B,921,B,,,Medium,Wheel Loader - 225.0 to 250.0 Horsepower,Florida,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2007,1,11,3,11
1156689,38000,1045094,4736,121,3,2000,11562,High,624H,624,H,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2007,1,11,3,11
1150183,22500,1061122,4840,121,3,1994,9456,Medium,850B,850,B,,,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Georgia,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2007,1,11,3,11
1168763,39000,1067054,11618,121,3,1998,5670,Medium,EX330LC5,EX330,,LC,5,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Virginia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2007,1,11,3,11
1151908,80000,1028324,4702,121,3,2004,4288,Medium,544J,544,J,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Virginia,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Manual,,,,,,,,,,,,,Standard,Conventional,2007,1,11,3,11
1159390,36000,1006239,1611,121,3,1992,0,,D6HIILGP,D6,H,II,LGP,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Alaska,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,Differential Steer,,,2007,1,11,3,11
1164015,28000,1069726,1918,121,3,1995,3365,Low,750BLT,750,B,,LT,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Virginia,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2007,1,11,3,11
1141690,82000,1023815,3886,121,3,1993,28912,Medium,988F,988,F,,,Large,Wheel Loader - 350.0 to 500.0 Horsepower,Florida,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2007,1,11,3,11
1154629,28500,1045273,18111,121,3,2003,1134,Low,BL70,BL70,,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2007,1,11,3,11
1157271,41000,1004179,4736,121,3,1999,10777,Medium,624H,624,H,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2007,1,11,3,11
1150251,39000,1002261,4581,121,3,1997,5982,Medium,230LC,230,,,LC,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Virginia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2007,1,11,3,11
1161516,44000,1017269,15064,121,3,2001,7721,High,EX230LCH5,EX230,,LC,H5,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Virginia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2007,1,11,3,11
1165561,37000,1057502,1948,121,3,1998,6243,Medium,850CLGP,850,C,,LGP,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Virginia,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,,2007,1,11,3,11
1154211,67000,373190,1636,121,3,1997,9955,Medium,D6RLGP,D6,R,,LGP,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Oklahoma,TTT,Track Type Tractors,,EROPS w AC,,,,,Standard,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,Straight,Finger Tip,,,2007,1,11,3,11
1145896,44000,1056185,11618,121,3,1999,10463,High,EX330LC5,EX330,,LC,5,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Virginia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2007,1,11,3,11
1144109,38000,1015689,1893,121,3,1999,7048,Medium,650HLGP,650,H,,LGP,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Virginia,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2007,1,11,3,11
1172441,85000,31581,4149,121,3,1000,6629,Low,D8N,D8,N,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Georgia,TTT,Track Type Tractors,,EROPS w AC,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,,2007,1,11,3,11
1146107,31500,860385,3538,121,3,2001,2741,Medium,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Massachusetts,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2007,1,11,3,11
1172562,58000,1050863,1910,121,3,2002,7081,High,700HLGP,700,H,,LGP,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Virginia,TTT,Track Type Tractors,,EROPS w AC,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2007,1,11,3,11
1157664,24000,999395,1918,121,3,1993,6394,Medium,750BLT,750,B,,LT,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Virginia,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2007,1,11,3,11
1172525,9000,1039222,12522,121,3,2001,1525,Low,TB016,TB016,,,,Mini,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2007,1,11,3,11
1145634,57000,1035256,4505,121,3,1997,0,,720A,720,A,,,,Motorgrader - 145.0 to 170.0 Horsepower,Virginia,MG,Motor Graders,No,EROPS w AC,,,,,Powershift,,None or Unspecified,None or Unspecified,Low Profile,No,Base + 1 Function,None or Unspecified,Yes,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,,2007,1,11,3,11
1143497,43000,1068828,4147,121,3,1000,0,,D8K,D8,K,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Virginia,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,,2007,1,11,3,11
1169186,41000,1021305,15088,121,3,1997,7916,Medium,EX300LC3C,EX300,,LC,3C,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Virginia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2007,1,11,3,11
1161284,69000,1006325,6912,121,3,2004,2490,Medium,CX210,CX210,,,,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"9' 10""",Manual,None or Unspecified,Double,,,,,,2007,1,11,3,11
1152318,57000,1046809,3855,121,3,1000,24226,High,966D,966,D,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,Florida,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2007,1,11,3,11
1140112,61000,1006301,460,121,3,2000,6681,Medium,PC300LC6,PC300,,LC,6,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,"11' 0""",None or Unspecified,None or Unspecified,Triple,,,,,,2007,1,11,3,11
1157623,40000,999183,4147,121,3,1000,2348,Low,D8K,D8,K,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Virginia,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,,2007,1,11,3,11
1152832,44000,219407,1596,121,3,1998,2893,Low,D5MLGP,D5,M,,LGP,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Maryland,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,VPAT,Finger Tip,,,2007,1,25,3,25
1148759,70000,449663,4140,121,3,1000,0,,D7H,D7,H,,,Large,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",California,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,U,None or Unspecified,,,2007,1,25,3,25
1145198,49000,404886,3422,121,3,1992,13777,Medium,245D,245,D,,,Large / Medium,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",Maryland,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,36 inch,"10' 6""",None or Unspecified,None or Unspecified,Triple,,,,,,2007,1,25,3,25
1160806,55000,1032467,1910,121,3,2003,3425,Medium,700HLGP,700,H,,LGP,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,,2007,1,25,3,25
1144495,13500,453726,7110,121,3,1000,7030,Medium,416,416,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,Street,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2007,1,25,3,25
1150089,58000,225824,1623,121,3,1999,7255,Medium,D6MLGP,D6,M,,LGP,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Maryland,TTT,Track Type Tractors,,EROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,VPAT,Finger Tip,,,2007,1,25,3,25
1148083,42000,1044618,4736,121,3,2000,9929,Medium,624H,624,H,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2007,1,25,3,25
1168292,47000,1028971,4806,121,3,2000,7177,Medium,750C,750,C,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Maryland,TTT,Track Type Tractors,,EROPS w AC,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2007,1,25,3,25
1170480,10000,1060845,7261,121,3,1000,0,,920,920,,,,,Wheel Loader - 90.0 to 100.0 Horsepower,Idaho,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2007,1,25,3,25
1166812,56000,1056715,3893,121,3,1000,30365,Medium,992C,992,C,,,Large,Wheel Loader - 500.0 to 1000.0 Horsepower,Florida,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2007,1,25,3,25
1144235,78000,1063896,3371,121,3,1000,1709,Low,14G,14,G,,,,Motorgrader - 145.0 to 170.0 Horsepower,Maryland,MG,Motor Graders,No,EROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,Yes,Yes,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,,2007,1,25,3,25
1166826,39000,1047962,4736,121,3,2000,10119,Medium,624H,624,H,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2007,1,25,3,25
1168833,16500,845238,7026,121,3,2002,1550,Medium,262,262,,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Massachusetts,SSL,Skid Steer Loaders,,EROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2007,1,25,3,25
1163763,55000,216042,1263,121,3,1998,11418,Medium,330BL,330,B,,L,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Maryland,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"12' 10""",None or Unspecified,Yes,Double,,,,,,2007,1,25,3,25
1162977,40000,1021756,4754,121,3,1999,11802,Medium,644H,644,H,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,Manual,,,,,,,,,,,,,Standard,Conventional,2007,1,25,3,25
1169295,9500,1006598,5528,121,3,1999,3113,Medium,863H,863,H,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Maryland,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2007,1,25,3,25
1163552,83000,226065,24028,121,3,2000,10678,Medium,345BIIL,345,B,II,L,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Maryland,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"12' 10""",None or Unspecified,Yes,Double,,,,,,2007,1,25,3,25
1158446,98000,1059924,4157,121,3,1988,15105,Medium,D9N,D9,N,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Maryland,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2007,1,25,3,25
1142110,95000,798958,75,121,3,2004,1609,Low,938GII,938,G,II,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional,2007,1,25,3,25
1163318,66000,1003813,3371,121,3,1000,0,,14G,14,G,,,,Motorgrader - 145.0 to 170.0 Horsepower,Maryland,MG,Motor Graders,No,EROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,,2007,1,25,3,25
1147310,111000,449828,4157,121,3,1989,25293,Medium,D9N,D9,N,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,Angle,None or Unspecified,,,2007,1,25,3,25
1170633,42000,1050991,1893,121,3,2002,4111,Medium,650HLGP,650,H,,LGP,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,,2007,1,25,3,25
1147246,38000,1069826,4754,121,3,1999,12708,High,644H,644,H,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,Manual,,,,,,,,,,,,,Standard,Conventional,2007,1,25,3,25
1163834,53000,618110,1624,121,3,1997,5738,Medium,D6MXL,D6,M,,XL,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Alabama,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,VPAT,Finger Tip,,,2007,1,25,3,25
1148196,31500,568801,3538,121,3,2000,2813,Medium,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Michigan,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2007,1,25,3,25
1158061,25500,221161,3567,121,3,1997,7872,Medium,446B,446,B,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Maryland,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2007,1,25,3,25
1141360,94000,1062463,4149,121,3,1000,15816,Medium,D8N,D8,N,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Maryland,TTT,Track Type Tractors,,EROPS w AC,,,,,Standard,,,,,,3 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,,2007,1,25,3,25
1141037,11500,1057330,3165,121,3,1000,0,,580D,580,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2007,1,25,3,25
1158459,33000,1035021,3172,121,3,2003,2387,Medium,580M,580,M,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Tennessee,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2007,1,25,3,25
1139482,102000,450508,1333,121,3,1998,8175,Medium,345BL,345,BL,,,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",California,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,None or Unspecified,"11' 0""",None or Unspecified,None or Unspecified,Double,,,,,,2007,1,25,3,25
1162783,38000,1014603,4572,121,3,2000,4972,Medium,160LC,160,,,LC,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,24 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2007,1,25,3,25
1150983,80000,196378,3879,121,3,1996,27064,High,980G,980,G,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,Yes,,,,,,,,2 Valve,,,,,29.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2007,1,25,3,25
1149289,38000,1008923,4736,121,3,1998,7183,Medium,624H,624,H,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2007,1,25,3,25
1160835,13500,180650,7043,121,3,2001,841,Low,303.5,303.5,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",California,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,,2007,1,25,3,25
